Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
2;5-669;Andere Operationen an der Tuba uterina;10;6;1.6667;0.30;0.30;0.50;0.50;0.70
2;5-670;Dilatation des Zervikalkanals;412;32;12.875;0.6845;0.8374;0.8956;0.9248;0.949
2;5-671;Konisation der Cervix uteri;487;99;4.9192;0.4723;0.6694;0.77;0.8357;0.8768
2;5-672;Andere Exzision und Destruktion von erkranktem Gewebe der Cervix uteri;161;51;3.1569;0.5093;0.646;0.7267;0.7888;0.8447
2;5-673;Amputation der Cervix uteri;12;9;1.3333;0.3333;0.4167;0.50;0.5833;0.6667
2;5-674;Rekonstruktion der Cervix uteri in der Gravidität;121;26;4.6538;0.5455;0.6446;0.7769;0.8264;0.876
2;5-675;Andere Rekonstruktion der Cervix uteri;59;29;2.0345;0.4576;0.5932;0.661;0.7119;0.7627
2;5-679;Andere Operationen an der Cervix uteri;30;15;2.00;0.4667;0.5667;0.6667;0.70;0.7667
2;5-680;Inzision des Uterus [Hysterotomie];3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-681;Exzision und Destruktion von erkranktem Gewebe des Uterus;3119;134;23.2761;0.5986;0.7416;0.832;0.899;0.9375
2;5-682;Subtotale Uterusexstirpation;1876;91;20.6154;0.4909;0.6828;0.7996;0.8779;0.9248
2;5-683;Uterusexstirpation [Hysterektomie];6142;157;39.121;0.3023;0.4826;0.6237;0.7232;0.8066
2;5-684;Zervixstumpfexstirpation;42;28;1.50;0.3095;0.4524;0.5238;0.5952;0.6667
2;5-685;Radikale Uterusexstirpation;110;30;3.6667;0.4182;0.5636;0.6818;0.7545;0.8091
2;5-686;Radikale Zervixstumpfexstirpation;5;5;1.00;0.20;0.20;0.40;0.40;0.60
2;5-687;Exenteration [Eviszeration] des weiblichen kleinen Beckens;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-689;Andere Inzision und Exzision des Uterus;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-690;Therapeutische Kürettage [Abrasio uteri];3702;140;26.4429;0.5465;0.6939;0.7942;0.8703;0.9176
2;5-691;Entfernung eines intrauterinen Fremdkörpers;161;53;3.0377;0.4099;0.5714;0.6646;0.7329;0.8075
2;5-692;Exzision und Destruktion von erkranktem Gewebe der Parametrien;925;17;54.4118;0.9751;0.9795;0.9849;0.9892;0.9914
2;5-693;Plastische Rekonstruktion der Parametrien (bei Lagekorrektur des Uterus);6;4;1.50;0.3333;0.3333;0.3333;0.6667;0.6667
2;5-694;Parazervikale Uterusdenervation;0;0;0;0;0;0;0;0
2;5-695;Rekonstruktion des Uterus;79;36;2.1944;0.4177;0.5443;0.6456;0.7215;0.7722
2;5-699;Andere Operationen an Uterus und Parametrien;6;6;1.00;0.1667;0.1667;0.3333;0.3333;0.50
2;5-700;Kuldotomie;18;8;2.25;0.4444;0.6111;0.6111;0.7222;0.7778
2;5-701;Inzision der Vagina;30;22;1.3636;0.20;0.3333;0.50;0.5667;0.6333
2;5-702;Lokale Exzision und Destruktion von erkranktem Gewebe der Vagina und des Douglasraumes;1430;105;13.619;0.7322;0.8154;0.8762;0.9133;0.9441
2;5-703;Verschluss und (sub-)totale Exstirpation der Vagina;73;34;2.1471;0.2055;0.411;0.5342;0.6712;0.7534
2;5-704;Vaginale Kolporrhaphie und Beckenbodenplastik;5321;165;32.2485;0.383;0.5841;0.7187;0.8087;0.8799
2;5-705;Konstruktion und Rekonstruktion der Vagina;18;13;1.3846;0.2222;0.4444;0.50;0.5556;0.6667
2;5-706;Andere plastische Rekonstruktion der Vagina;83;51;1.6275;0.2289;0.3976;0.5181;0.6265;0.6988
2;5-707;Plastische Rekonstruktion des kleinen Beckens und des Douglasraumes;486;66;7.3636;0.4239;0.6132;0.749;0.823;0.8889
2;5-709;Andere Operationen an Vagina und Douglasraum;15;13;1.1538;0.20;0.3333;0.40;0.4667;0.60
2;5-710;Inzision der Vulva;34;25;1.36;0.2353;0.3529;0.50;0.5588;0.6471
2;5-711;Operationen an der Bartholin-Drüse (Zyste);151;68;2.2206;0.3179;0.5232;0.6424;0.7285;0.7748
2;5-712;Andere Exzision und Destruktion von erkranktem Gewebe der Vulva;221;83;2.6627;0.3303;0.5023;0.6154;0.6923;0.7738
2;5-713;Operationen an der Klitoris;13;11;1.1818;0.2308;0.3077;0.3846;0.4615;0.6154
2;5-714;Vulvektomie;161;53;3.0377;0.3292;0.5342;0.6398;0.7267;0.8012
2;5-715;Radikale Vulvektomie;14;9;1.5556;0.2857;0.4286;0.5714;0.6429;0.7143
2;5-716;Konstruktion und Rekonstruktion der Vulva (und des Perineums);102;37;2.7568;0.5098;0.6078;0.6863;0.7647;0.8235
2;5-718;Andere Operationen an der Vulva;17;14;1.2143;0.1176;0.3529;0.4118;0.5294;0.5882
2;5-719;Andere Operationen an den weiblichen Geschlechtsorganen;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-720;Zangenentbindung;235;34;6.9118;0.3532;0.5702;0.6894;0.8085;0.8596
2;5-724;Drehung des kindlichen Kopfes mit Zange;0;0;0;0;0;0;0;0
2;5-725;Extraktion bei Beckenendlage;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-727;Spontane und vaginale operative Entbindung bei Beckenendlage;27;15;1.80;0.3704;0.4815;0.6296;0.6667;0.7407
2;5-728;Vakuumentbindung;2783;72;38.6528;0.2939;0.4502;0.5954;0.6967;0.7898
2;5-729;Andere instrumentelle Entbindung;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-730;Künstliche Fruchtblasensprengung [Amniotomie];5325;67;79.4776;0.4034;0.5748;0.7177;0.8182;0.8888
2;5-731;Andere operative Geburtseinleitung;0;0;0;0;0;0;0;0
2;5-732;Innere und kombinierte Wendung ohne und mit Extraktion;3;3;1.00;0.3333;0.3333;0.3333;0.3333;0.6667
2;5-733;Misslungene vaginale operative Entbindung;60;20;3.00;0.3333;0.5167;0.65;0.75;0.8333
2;5-734;Operative Maßnahmen am Feten zur Geburtserleichterung;0;0;0;0;0;0;0;0
2;5-738;Episiotomie und Naht;5186;75;69.1467;0.3523;0.4967;0.6342;0.7268;0.8151
2;5-739;Andere Operationen zur Unterstützung der Geburt;0;0;0;0;0;0;0;0
2;5-740;Klassische Sectio caesarea;4820;68;70.8824;0.4492;0.6456;0.7651;0.8647;0.9176
2;5-741;Sectio caesarea, suprazervikal und korporal;371;25;14.84;0.6604;0.7898;0.8976;0.9353;0.9596
2;5-742;Sectio caesarea extraperitonealis;58;10;5.80;0.6379;0.7241;0.7931;0.8448;0.8966
2;5-743;Entfernung eines intraperitonealen Embryos;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-744;Operationen bei Extrauteringravidität;304;82;3.7073;0.3684;0.5362;0.6678;0.7533;0.8125
2;5-749;Andere Sectio caesarea;14809;80;185.1125;0.318;0.4902;0.6208;0.7229;0.8049
2;5-750;Intraamniale Injektion zur Beendigung der Schwangerschaft;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-751;Kürettage zur Beendigung der Schwangerschaft [Abruptio];51;16;3.1875;0.5686;0.6471;0.7451;0.7843;0.8431
2;5-752;Andere Operationen zur Beendigung einer Schwangerschaft;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-753;Therapeutische Amniozentese [Amnionpunktion];-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-754;Intrauterine Therapie des Feten;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-755;Andere intrauterine Operationen am Feten;0;0;0;0;0;0;0;0
2;5-756;Entfernung zurückgebliebener Plazenta (postpartal);1229;73;16.8356;0.393;0.5891;0.6957;0.7836;0.8544
2;5-757;Uterusexstirpation, geburtshilflich;8;6;1.3333;0.375;0.375;0.50;0.50;0.625
2;5-758;Rekonstruktion weiblicher Geschlechtsorgane nach Ruptur, post partum [Dammriss];13940;82;170.00;0.3451;0.5092;0.6409;0.7412;0.8295
2;5-759;Andere geburtshilfliche Operationen;49;29;1.6897;0.3673;0.4898;0.5918;0.6531;0.7143
2;5-760;Reposition einer lateralen Mittelgesichtsfraktur;147;34;4.3235;0.2857;0.5238;0.6395;0.7619;0.8231
2;5-761;Reposition einer zentralen Mittelgesichtsfraktur;39;17;2.2941;0.3333;0.4359;0.6154;0.7436;0.7949
2;5-762;Reposition einer zentrolateralen Mittelgesichtsfraktur;26;11;2.3636;0.4231;0.5385;0.6538;0.7308;0.8077
2;5-763;Reposition anderer kombinierter Mittelgesichtsfrakturen (Mehrfachfraktur);35;17;2.0588;0.3143;0.4286;0.5714;0.6857;0.7714
2;5-764;Reposition einer Fraktur des Corpus mandibulae und des Processus alveolaris mandibulae;108;33;3.2727;0.3426;0.5648;0.6667;0.75;0.8241
2;5-765;Reposition einer Fraktur des Ramus mandibulae und des Processus articularis mandibulae;91;25;3.64;0.5714;0.6813;0.7582;0.8022;0.8681
2;5-766;Reposition einer Orbitafraktur;132;32;4.125;0.3182;0.553;0.697;0.7727;0.8409
2;5-767;Reposition einer Stirnhöhlenwandfraktur;6;4;1.50;0.3333;0.3333;0.3333;0.6667;0.6667
2;5-768;Reosteotomien disloziert verheilter Gesichtsschädelfrakturen;4;4;1.00;0.25;0.25;0.25;0.50;0.50
2;5-769;Andere Operationen bei Gesichtsschädelfrakturen;613;42;14.5952;0.5693;0.7537;0.8695;0.9201;0.9478
2;5-770;Inzision (Osteotomie), lokale Exzision und Destruktion (von erkranktem Gewebe) eines Gesichtsschädelknochens;373;57;6.5439;0.5094;0.6542;0.756;0.8311;0.8901
2;5-771;Partielle und totale Resektion eines Gesichtsschädelknochens;109;34;3.2059;0.3486;0.5413;0.6697;0.7706;0.8257
2;5-772;Partielle und totale Resektion der Mandibula;138;35;3.9429;0.5072;0.6522;0.7391;0.7971;0.8551
2;5-773;Arthroplastik am Kiefergelenk;90;11;8.1818;0.50;0.80;0.8556;0.9111;0.9444
2;5-774;Plastische Rekonstruktion und Augmentation der Maxilla;101;33;3.0606;0.3366;0.5347;0.6436;0.7228;0.802
2;5-775;Plastische Rekonstruktion und Augmentation der Mandibula;137;34;4.0294;0.3504;0.5474;0.6569;0.781;0.8321
2;5-776;Osteotomie zur Verlagerung des Untergesichtes;1734;47;36.8936;0.5652;0.7486;0.8385;0.8922;0.9331
2;5-777;Osteotomie zur Verlagerung des Mittelgesichtes;1334;44;30.3182;0.5652;0.7586;0.8418;0.9018;0.9325
2;5-778;Rekonstruktion der Weichteile im Gesicht;70;20;3.50;0.5143;0.6571;0.7429;0.80;0.8571
2;5-779;Andere Operationen an Kiefergelenk und Gesichtsschädelknochen;845;55;15.3636;0.5905;0.7669;0.8864;0.9243;0.9527
2;5-77a;Implantatversorgung für die Rekonstruktion mit Gesichtsepithesen;4;4;1.00;0.25;0.25;0.25;0.50;0.50
2;5-77b;Knochentransplantation und -transposition an Kiefer- und Gesichtsschädelknochen;76;21;3.619;0.3816;0.5263;0.6579;0.7368;0.8289
2;5-780;Inzision am Knochen, septisch und aseptisch;919;96;9.5729;0.4864;0.6605;0.7813;0.8455;0.8966
2;5-781;Osteotomie und Korrekturosteotomie;1666;96;17.3542;0.50;0.7053;0.8295;0.895;0.9382
2;5-782;Exzision und Resektion von erkranktem Knochengewebe;4214;139;30.3165;0.5681;0.7499;0.8614;0.9212;0.9554
2;5-783;Entnahme eines Knochentransplantates;2237;138;16.2101;0.6513;0.8096;0.8789;0.9249;0.9531
2;5-784;Knochentransplantation und -transposition;3540;122;29.0164;0.6356;0.8136;0.898;0.9364;0.9602
2;5-785;Implantation von alloplastischem Knochenersatz;421;56;7.5179;0.5534;0.7648;0.8361;0.8789;0.9145
2;5-786;Osteosyntheseverfahren;6386;125;51.088;0.6041;0.7697;0.8603;0.9125;0.9524
2;5-787;Entfernung von Osteosynthesematerial;3397;148;22.9527;0.4519;0.6432;0.7607;0.8469;0.9076
2;5-788;Operationen an Metatarsale und Phalangen des Fußes;12783;133;96.1128;0.5261;0.7228;0.839;0.9014;0.944
2;5-789;Andere Operationen am Knochen;121;31;3.9032;0.6116;0.6942;0.7521;0.8017;0.8678
2;5-790;Geschlossene Reposition einer Fraktur oder Epiphysenlösung mit Osteosynthese;389;63;6.1746;0.5733;0.7506;0.8278;0.8766;0.9126
2;5-791;Offene Reposition einer einfachen Fraktur im Schaftbereich eines langen Röhrenknochens;105;48;2.1875;0.2857;0.4571;0.5714;0.6857;0.7714
2;5-792;Offene Reposition einer Mehrfragment-Fraktur im Schaftbereich eines langen Röhrenknochens;87;34;2.5588;0.2644;0.4943;0.6322;0.7471;0.8046
2;5-793;Offene Reposition einer einfachen Fraktur im Gelenkbereich eines langen Röhrenknochens;616;83;7.4217;0.4156;0.6299;0.7597;0.8377;0.888
2;5-794;Offene Reposition einer Mehrfragment-Fraktur im Gelenkbereich eines langen Röhrenknochens;1081;80;13.5125;0.4459;0.6651;0.7928;0.8788;0.9297
2;5-795;Offene Reposition einer einfachen Fraktur an kleinen Knochen;227;58;3.9138;0.3656;0.5639;0.6784;0.7841;0.8458
2;5-796;Offene Reposition einer Mehrfragment-Fraktur an kleinen Knochen;342;61;5.6066;0.3363;0.5175;0.655;0.7573;0.8421
2;5-797;Offene Reposition einer Fraktur an Talus und Kalkaneus;17;10;1.70;0.2353;0.4706;0.5882;0.6471;0.7059
2;5-798;Offene Reposition einer Beckenrand- und Beckenringfraktur;3;2;1.50;0.6667;0.6667;0.6667;0.6667;0.6667
2;5-799;Offene Reposition einer Azetabulum- und Hüftkopffraktur mit Osteosynthese;0;0;0;0;0;0;0;0
2;5-79a;Geschlossene Reposition einer Gelenkluxation mit Osteosynthese;26;17;1.5294;0.2308;0.3077;0.4615;0.6154;0.6923
2;5-79b;Offene Reposition einer Gelenkluxation;217;46;4.7174;0.447;0.6037;0.7235;0.7972;0.8618
2;5-79c;Andere Reposition von Fraktur und Luxation;0;0;0;0;0;0;0;0
2;5-800;Offen chirurgische Operation eines Gelenkes;5994;126;47.5714;0.6053;0.7784;0.8595;0.9141;0.951
2;5-801;Offen chirurgische Operation am Gelenkknorpel und an den Menisken;1028;96;10.7083;0.501;0.6809;0.7899;0.857;0.9008
2;5-802;Offen chirurgische Refixation und Naht am Kapselbandapparat des Kniegelenkes;179;45;3.9778;0.6145;0.6983;0.7709;0.8156;0.8715
2;5-803;Offen chirurgische Bandplastik am Kniegelenk;270;42;6.4286;0.5148;0.7481;0.8481;0.8815;0.9111
2;5-804;Offen chirurgische Operationen an der Patella und ihrem Halteapparat;1443;85;16.9765;0.5842;0.7748;0.8669;0.9127;0.9411
2;5-805;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Schultergelenkes;4074;101;40.3366;0.5916;0.758;0.8535;0.9129;0.9502
2;5-806;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Sprunggelenkes;509;66;7.7121;0.6385;0.7387;0.8212;0.8782;0.9175
2;5-807;Offen chirurgische Refixation am Kapselbandapparat anderer Gelenke;170;52;3.2692;0.4059;0.5706;0.6941;0.7765;0.8353
2;5-808;Arthrodese;2431;100;24.31;0.4944;0.6944;0.8067;0.8828;0.9301
2;5-809;Andere offen chirurgische Gelenkoperationen;653;59;11.0678;0.66;0.7917;0.8698;0.9173;0.9449
2;5-810;Arthroskopische Gelenkoperation;11662;130;89.7077;0.6062;0.7799;0.8747;0.9275;0.9582
2;5-811;Arthroskopische Operation an der Synovialis;13901;131;106.1145;0.5244;0.753;0.8638;0.9212;0.9567
2;5-812;Arthroskopische Operation am Gelenkknorpel und an den Menisken;19349;139;139.2014;0.4469;0.6843;0.8126;0.889;0.9327
2;5-813;Arthroskopische Refixation und Plastik am Kapselbandapparat des Kniegelenkes;4593;107;42.9252;0.6127;0.7723;0.862;0.914;0.9456
2;5-814;Arthroskopische Refixation und Plastik am Kapselbandapparat des Schultergelenkes;12935;112;115.4911;0.4815;0.7033;0.8233;0.8833;0.9276
2;5-815;Arthroskopische Entfernung und arthroskopischer Wechsel eines Bandersatzes am Kniegelenk;214;29;7.3793;0.472;0.6963;0.8037;0.8832;0.9252
2;5-816;Arthroskopische Operationen am Labrum acetabulare;322;23;14.00;0.5435;0.7671;0.8634;0.913;0.9503
2;5-819;Andere arthroskopische Operationen;1037;81;12.8025;0.6432;0.7724;0.8428;0.892;0.9325
2;5-820;Implantation einer Endoprothese am Hüftgelenk;8382;95;88.2316;0.487;0.6718;0.7893;0.8642;0.9232
2;5-821;Revision, Wechsel und Entfernung einer Endoprothese am Hüftgelenk;630;59;10.678;0.4825;0.6778;0.7825;0.8571;0.9063
2;5-822;Implantation einer Endoprothese am Kniegelenk;11735;101;116.1881;0.3992;0.6008;0.7371;0.8234;0.8983
2;5-823;Revision, Wechsel und Entfernung einer Endoprothese am Kniegelenk;889;77;11.5455;0.4421;0.6097;0.7357;0.8245;0.8886
2;5-824;Implantation einer Endoprothese an Gelenken der oberen Extremität;775;57;13.5965;0.4645;0.6374;0.80;0.88;0.9187
2;5-825;Revision, Wechsel und Entfernung einer Endoprothese an Gelenken der oberen Extremität;92;25;3.68;0.3696;0.5217;0.7065;0.7826;0.8587
2;5-826;Implantation einer Endoprothese an Gelenken der unteren Extremität;137;24;5.7083;0.5839;0.7226;0.8029;0.8686;0.8978
2;5-827;Revision, Wechsel und Entfernung einer Endoprothese an Gelenken der unteren Extremität;67;17;3.9412;0.7463;0.7761;0.8209;0.8507;0.8806
2;5-828;Implantation, Revision, Wechsel und Entfernung eines Knochenteilersatzes und Knochentotalersatzes;141;6;23.50;0.5532;0.5532;0.9716;0.9716;0.9787
2;5-829;Andere gelenkplastische Eingriffe;2153;89;24.191;0.6275;0.8161;0.8871;0.9303;0.9591
2;5-830;Inzision von erkranktem Knochen- und Gelenkgewebe der Wirbelsäule;933;31;30.0968;0.508;0.7492;0.8682;0.9228;0.9721
2;5-831;Exzision von erkranktem Bandscheibengewebe;4120;44;93.6364;0.3731;0.5806;0.6988;0.81;0.8818
2;5-832;Exzision von erkranktem Knochen- und Gelenkgewebe der Wirbelsäule;4337;44;98.5682;0.5536;0.7671;0.87;0.9391;0.9668
2;5-835;Knochenersatz an der Wirbelsäule;778;26;29.9231;0.5437;0.6812;0.8303;0.8959;0.9409
2;5-836;Spondylodese;1382;37;37.3514;0.4262;0.6085;0.7836;0.8698;0.9349
2;5-837;Wirbelkörperersatz und komplexe Rekonstruktion der Wirbelsäule;62;12;5.1667;0.2097;0.4032;0.7097;0.8226;0.871
2;5-838;Andere komplexe Rekonstruktionen der Wirbelsäule;10;4;2.50;0.60;0.60;0.60;0.80;0.80
2;5-839;Andere Operationen an der Wirbelsäule;5030;56;89.8214;0.5066;0.7396;0.869;0.9318;0.9686
2;5-83a;Minimalinvasive Behandlungsverfahren an der Wirbelsäule (zur Schmerztherapie);932;37;25.1892;0.6438;0.8133;0.9024;0.9442;0.9689
2;5-83b;Osteosynthese (dynamische Stabilisierung) an der Wirbelsäule;2126;37;57.4595;0.4454;0.5931;0.73;0.8203;0.8951
2;5-83w;Zusatzinformationen zu Operationen an der Wirbelsäule;123;12;10.25;0.2927;0.5691;0.9187;0.935;0.9512
2;5-840;Operationen an Sehnen der Hand;632;72;8.7778;0.462;0.6693;0.8006;0.8671;0.913
2;5-841;Operationen an Bändern der Hand;251;56;4.4821;0.4462;0.6056;0.7371;0.8008;0.8606
2;5-842;Operationen an Faszien der Hohlhand und der Finger;730;69;10.5797;0.4699;0.6658;0.7822;0.8644;0.9205
2;5-843;Operationen an Muskeln der Hand;5;5;1.00;0.20;0.20;0.40;0.40;0.60
2;5-844;Operation an Gelenken der Hand;269;36;7.4722;0.6803;0.7732;0.8476;0.8848;0.9182
2;5-845;Synovialektomie an der Hand;419;40;10.475;0.4344;0.6921;0.8258;0.8902;0.9332
2;5-846;Arthrodese an Gelenken der Hand;115;38;3.0263;0.3652;0.5391;0.6435;0.7391;0.8087
2;5-847;Resektionsarthroplastik an Gelenken der Hand;628;55;11.4182;0.5255;0.6943;0.801;0.871;0.9204
2;5-848;Operationen bei kongenitalen Anomalien der Hand;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-849;Andere Operationen an der Hand;281;48;5.8542;0.6868;0.7616;0.8114;0.8648;0.9004
2;5-850;Inzision an Muskel, Sehne und Faszie;1294;129;10.031;0.5665;0.7388;0.8331;0.8918;0.9258
2;5-851;Durchtrennung von Muskel, Sehne und Faszie;867;89;9.7416;0.436;0.654;0.7716;0.8443;0.8962
2;5-852;Exzision an Muskel, Sehne und Faszie;2344;188;12.4681;0.5964;0.7419;0.8336;0.8959;0.9347
2;5-853;Rekonstruktion von Muskeln;380;66;5.7576;0.6211;0.7342;0.8079;0.8553;0.8921
2;5-854;Rekonstruktion von Sehnen;1607;90;17.8556;0.5775;0.7374;0.8314;0.8917;0.9303
2;5-855;Naht und andere Operationen an Sehnen und Sehnenscheide;2200;112;19.6429;0.5268;0.7105;0.8195;0.8773;0.9159
2;5-856;Rekonstruktion von Faszien;323;60;5.3833;0.6068;0.7276;0.808;0.8576;0.8947
2;5-857;Plastische Rekonstruktion mit lokalen Lappen an Muskeln und Faszien;173;49;3.5306;0.578;0.6821;0.7457;0.8035;0.8613
2;5-858;Entnahme und Transplantation von Muskel, Sehne und Faszie mit mikrovaskulärer Anastomosierung;30;6;5.00;0.5667;0.5667;0.8333;0.8333;0.90
2;5-859;Andere Operationen an Muskeln, Sehnen, Faszien und Schleimbeuteln;2595;129;20.1163;0.6335;0.7742;0.857;0.9145;0.9445
2;5-860;Replantation obere Extremität;0;0;0;0;0;0;0;0
2;5-861;Replantation untere Extremität;0;0;0;0;0;0;0;0
2;5-862;Amputation und Exartikulation obere Extremität;0;0;0;0;0;0;0;0
2;5-863;Amputation und Exartikulation Hand;23;17;1.3529;0.2609;0.3478;0.4783;0.5652;0.6522
2;5-864;Amputation und Exartikulation untere Extremität;56;11;5.0909;0.3929;0.625;0.8036;0.8571;0.9107
2;5-865;Amputation und Exartikulation Fuß;397;58;6.8448;0.5693;0.7229;0.801;0.864;0.9093
2;5-866;Revision eines Amputationsgebietes;33;12;2.75;0.4242;0.5758;0.7576;0.7879;0.8182
2;5-867;Operationen bei kongenitalen Anomalien des Fußes;0;0;0;0;0;0;0;0
2;5-868;Operationen bei anderen kongenitalen Anomalien des Bewegungsapparates;0;0;0;0;0;0;0;0
2;5-869;Andere Operationen an den Bewegungsorganen;571;56;10.1964;0.5622;0.7145;0.8039;0.8564;0.9124
2;5-86a;Zusatzinformationen zu Operationen an den Bewegungsorganen;762;36;21.1667;0.5223;0.6995;0.8281;0.8845;0.9357
2;5-870;Partielle (brusterhaltende) Exzision der Mamma und Destruktion von Mammagewebe;3738;110;33.9818;0.6675;0.8063;0.881;0.9302;0.958
2;5-872;(Modifizierte radikale) Mastektomie;619;77;8.039;0.5913;0.7027;0.7997;0.8627;0.9015
2;5-874;Erweiterte (radikale) Mastektomie mit Resektion an den Mm. pectorales majores et minores und Thoraxwandteilresektion;80;27;2.963;0.3875;0.4875;0.6125;0.725;0.80
2;5-877;Subkutane Mastektomie und hautsparende Mastektomieverfahren;370;35;10.5714;0.7162;0.8162;0.8919;0.9189;0.9432
2;5-879;Andere Exzision und Resektion der Mamma;113;41;2.7561;0.3894;0.531;0.646;0.7522;0.823
2;5-881;Inzision der Mamma;255;76;3.3553;0.4078;0.5451;0.6549;0.7373;0.80
2;5-882;Operationen an der Brustwarze;188;30;6.2667;0.5851;0.75;0.8351;0.883;0.9149
2;5-883;Plastische Operationen zur Vergrößerung der Mamma;165;24;6.875;0.4848;0.7333;0.8061;0.8727;0.9091
2;5-884;Mammareduktionsplastik;454;46;9.8696;0.5925;0.7313;0.8348;0.8899;0.9273
2;5-885;Plastische Rekonstruktion der Mamma mit Haut- und Muskeltransplantation;165;18;9.1667;0.6545;0.8182;0.8485;0.897;0.9273
2;5-886;Andere plastische Rekonstruktion der Mamma;383;29;13.2069;0.6684;0.7963;0.8721;0.9269;0.9582
2;5-889;Andere Operationen an der Mamma;472;45;10.4889;0.7076;0.8072;0.8665;0.9025;0.9364
2;5-890;Tätowieren und Einbringen von Fremdmaterial in Haut und Unterhaut;66;3;22.00;0.7727;0.7727;0.7727;0.7727;0.9848
2;5-891;Inzision eines Sinus pilonidalis;13;9;1.4444;0.1538;0.3077;0.4615;0.6154;0.6923
2;5-892;Andere Inzision an Haut und Unterhaut;1993;257;7.7549;0.5931;0.7235;0.8098;0.867;0.9077
2;5-894;Lokale Exzision von erkranktem Gewebe an Haut und Unterhaut;2310;288;8.0208;0.6013;0.7377;0.8169;0.8745;0.9152
2;5-895;Radikale und ausgedehnte Exzision von erkranktem Gewebe an Haut und Unterhaut;3949;282;14.0035;0.6204;0.7716;0.8579;0.9093;0.9433
2;5-896;Chirurgische Wundtoilette [Wunddebridement] mit Entfernung von erkranktem Gewebe an Haut und Unterhaut;1762;177;9.9548;0.6266;0.7582;0.8428;0.8933;0.9285
2;5-897;Exzision und Rekonstruktion eines Sinus pilonidalis;1377;77;17.8831;0.3558;0.5556;0.711;0.8112;0.8838
2;5-898;Operationen am Nagelorgan;108;45;2.40;0.4259;0.5648;0.6574;0.7315;0.7963
2;5-899;Andere Exzision an Haut und Unterhaut;13;12;1.0833;0.1538;0.2308;0.3846;0.4615;0.5385
2;5-900;Einfache Wiederherstellung der Oberflächenkontinuität an Haut und Unterhaut;528;144;3.6667;0.4489;0.6439;0.7386;0.8068;0.8598
2;5-901;Freie Hauttransplantation, Entnahmestelle;361;78;4.6282;0.5706;0.7202;0.795;0.8449;0.8892
2;5-902;Freie Hauttransplantation, Empfängerstelle;712;112;6.3571;0.5983;0.7542;0.8357;0.882;0.9143
2;5-903;Lokale Lappenplastik an Haut und Unterhaut;2078;172;12.0814;0.7286;0.8306;0.8831;0.9177;0.9427
2;5-904;Lappenplastik an Haut und Unterhaut, Entnahmestelle;53;13;4.0769;0.3396;0.7547;0.7925;0.8302;0.8868
2;5-905;Lappenplastik an Haut und Unterhaut, Empfängerstelle;49;31;1.5806;0.2857;0.4286;0.551;0.6122;0.6939
2;5-906;Kombinierte plastische Eingriffe an Haut und Unterhaut;318;58;5.4828;0.6006;0.7296;0.7925;0.8553;0.9025
2;5-907;Revision einer Hautplastik;133;32;4.1563;0.6617;0.7594;0.8195;0.8571;0.8797
2;5-908;Plastische Operation an Lippe und Mundwinkel;58;31;1.871;0.2069;0.3621;0.50;0.6034;0.7414
2;5-909;Andere Wiederherstellung und Rekonstruktion von Haut und Unterhaut;25;15;1.6667;0.32;0.40;0.56;0.64;0.72
2;5-910;Straffungsoperation am Gesicht;8;5;1.60;0.375;0.375;0.625;0.625;0.75
2;5-911;Gewebereduktion an Haut und Unterhaut;383;52;7.3654;0.4883;0.6919;0.8016;0.8616;0.9112
2;5-912;Haartransplantation und Haartransposition;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-913;Entfernung oberflächlicher Hautschichten;229;22;10.4091;0.6507;0.8865;0.9258;0.9432;0.952
2;5-914;Chemochirurgie der Haut;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-915;Destruktion von erkranktem Gewebe an Haut und Unterhaut;76;22;3.4545;0.6184;0.7105;0.8026;0.8289;0.8553
2;5-916;Temporäre Weichteildeckung;1676;115;14.5739;0.7542;0.8443;0.8986;0.9296;0.9535
2;5-917;Syndaktylie- und Polydaktyliekorrektur der Finger;2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-918;Syndaktylie- und Polydaktyliekorrektur der Zehen;2;2;1.00;0.50;0.50;0.50;0.50;0.50
